scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000
individuals,ind1,ind1,ind1,ind1,ind1,ind1,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
40,852.897,347.603,0.9990000128746033,845.506,391.165,0.9990000128746033,822.374,609.404,1.0,844.136,640.451,0.996999979019165,860.003,666.812,0.9990000128746033,489.956,304.523,0.984000027179718,551.65,421.653,0.9929999709129333,607.438,551.328,0.9919999837875366,493.733,41.81,0.9909999966621399,535.214,104.205,0.9860000014305115,560.929,190.36,0.9980000257492065
41,852.243,347.357,0.9990000128746033,845.441,390.954,0.9990000128746033,822.374,609.374,1.0,844.132,640.403,0.996999979019165,859.669,666.812,0.9990000128746033,489.956,304.523,0.984000027179718,551.666,421.586,0.9919999837875366,607.177,551.328,0.9929999709129333,493.727,41.81,0.9909999966621399,535.214,104.205,0.9860000014305115,560.914,190.222,0.9980000257492065
42,851.664,347.241,0.9990000128746033,844.926,390.764,0.9990000128746033,822.374,608.83,1.0,844.132,640.164,0.996999979019165,859.642,666.812,0.9990000128746033,489.956,304.46,0.9850000143051147,551.666,421.543,0.9929999709129333,607.149,551.444,0.9929999709129333,493.727,41.946,0.9890000224113464,535.214,104.159,0.9860000014305115,560.914,190.222,0.9980000257492065
43,851.579,347.146,0.9990000128746033,844.912,390.764,0.9990000128746033,821.679,608.705,1.0,840.959,638.253,0.9980000257492065,859.467,666.793,0.9990000128746033,489.924,304.46,0.9850000143051147,552.099,421.543,0.9919999837875366,607.149,551.444,0.9940000176429749,493.741,41.946,0.9890000224113464,535.238,104.174,0.9850000143051147,560.903,190.222,0.9980000257492065
44,851.579,346.901,0.9990000128746033,844.87,390.679,0.9990000128746033,821.679,608.665,1.0,840.11,638.246,0.9980000257492065,859.315,666.759,0.9990000128746033,490.005,304.442,0.9850000143051147,552.558,420.833,0.9929999709129333,607.177,551.512,0.9929999709129333,493.794,41.946,0.9900000095367432,535.375,104.174,0.9850000143051147,560.881,190.214,0.9980000257492065
45,851.575,346.863,0.9990000128746033,844.86,390.679,0.9990000128746033,821.638,608.493,1.0,839.684,638.171,0.996999979019165,859.42,666.759,0.9990000128746033,490.005,304.442,0.9850000143051147,552.607,420.833,0.9929999709129333,607.313,551.54,0.9929999709129333,493.902,41.946,0.9890000224113464,535.381,104.037,0.9860000014305115,560.881,190.214,0.9980000257492065
46,851.575,346.821,0.9990000128746033,844.776,390.695,0.9990000128746033,820.945,608.399,1.0,838.958,637.869,0.9980000257492065,859.42,666.759,0.9990000128746033,489.81,304.387,0.984000027179718,552.754,420.833,0.9919999837875366,607.313,551.778,0.9919999837875366,493.975,42.008,0.9890000224113464,535.45,103.959,0.9869999885559082,560.881,190.214,0.996999979019165
47,851.48,346.702,0.9990000128746033,844.558,390.446,0.9990000128746033,820.164,607.599,1.0,837.194,637.817,0.9980000257492065,859.42,666.835,0.9990000128746033,489.81,303.971,0.9860000014305115,554.393,422.328,0.9860000014305115,607.313,552.258,0.9900000095367432,496.17,42.229,0.9919999837875366,535.677,103.946,0.9850000143051147,561.134,190.214,0.9980000257492065
48,850.12,345.901,0.9990000128746033,844.482,390.296,0.9990000128746033,819.873,607.569,1.0,836.6,637.69,0.996999979019165,859.883,666.855,0.9990000128746033,490.017,303.971,0.9850000143051147,554.424,422.328,0.9879999756813049,606.965,552.258,0.9940000176429749,496.17,42.229,0.9929999709129333,535.677,103.87,0.9850000143051147,561.134,190.214,0.9980000257492065
49,,,,,,,819.383,606.025,1.0,836.578,637.155,0.9980000257492065,859.883,666.855,0.9990000128746033,490.119,303.971,0.984000027179718,554.424,422.328,0.9900000095367432,606.453,552.258,0.9919999837875366,496.17,42.229,0.9919999837875366,535.728,103.87,0.9850000143051147,561.134,190.347,0.996999979019165
50,,,,,,,818.586,605.24,1.0,834.721,635.992,0.9980000257492065,859.883,666.835,0.9990000128746033,490.119,304.018,0.984000027179718,554.424,422.222,0.9890000224113464,606.34,552.258,0.9909999966621399,493.91,42.11,0.9909999966621399,535.731,103.87,0.9850000143051147,560.964,190.556,0.996999979019165
51,,,,,,,817.834,605.187,1.0,834.721,635.708,0.9980000257492065,859.304,666.685,0.9990000128746033,490.176,304.14,0.984000027179718,554.393,421.819,0.9879999756813049,606.34,553.179,0.9940000176429749,493.871,42.087,0.9900000095367432,535.804,103.887,0.984000027179718,560.853,190.571,0.996999979019165
52,,,,,,,817.834,605.107,1.0,834.721,635.524,0.9980000257492065,859.113,666.685,0.9990000128746033,490.119,304.194,0.984000027179718,554.266,421.819,0.9909999966621399,606.34,553.179,0.9919999837875366,493.832,42.013,0.9900000095367432,535.919,103.968,0.9850000143051147,560.79,190.617,0.996999979019165
53,,,,,,,817.834,605.187,1.0,835.667,635.524,0.9990000128746033,859.113,666.685,0.9990000128746033,490.119,304.194,0.984000027179718,554.09,422.161,0.9940000176429749,606.461,553.25,0.9909999966621399,493.871,42.013,0.9890000224113464,535.919,103.968,0.9850000143051147,560.627,190.637,0.996999979019165
54,,,,,,,817.911,605.223,1.0,835.998,635.524,0.9990000128746033,859.304,666.992,0.9990000128746033,490.02,304.194,0.984000027179718,551.936,422.217,0.9869999885559082,606.814,553.346,0.9929999709129333,493.832,42.041,0.9890000224113464,535.919,103.969,0.9850000143051147,560.425,190.616,0.996999979019165
55,,,,,,,818.061,605.223,1.0,836.132,635.622,0.9990000128746033,859.443,667.122,0.9990000128746033,490.02,304.194,0.984000027179718,551.553,422.161,0.9929999709129333,607.144,553.25,0.9919999837875366,493.827,42.014,0.9900000095367432,535.906,104.012,0.9850000143051147,560.425,190.638,0.9980000257492065
56,,,,,,,818.229,605.253,1.0,836.263,635.682,0.9990000128746033,859.452,667.216,0.9990000128746033,489.794,304.375,0.9850000143051147,551.936,422.217,0.9929999709129333,607.144,553.346,0.9929999709129333,493.825,42.014,0.9909999966621399,533.987,104.051,0.9819999933242798,560.425,190.661,0.9980000257492065
57,,,,,,,818.291,605.256,1.0,836.263,635.7,0.9990000128746033,859.584,667.245,0.9990000128746033,489.646,304.457,0.9850000143051147,551.936,422.217,0.9940000176429749,607.144,553.386,0.9919999837875366,493.825,42.014,0.9909999966621399,533.886,104.188,0.9829999804496765,560.432,190.678,0.9980000257492065
58,,,,,,,818.291,605.509,1.0,837.11,636.249,0.9990000128746033,859.584,667.216,0.9990000128746033,489.646,304.457,0.9850000143051147,551.553,422.798,0.9860000014305115,606.968,553.346,0.9919999837875366,493.737,41.983,0.9909999966621399,533.886,104.188,0.984000027179718,560.459,190.678,0.9980000257492065
59,909.045,340.095,1.0,900.853,390.841,0.996999979019165,818.463,605.509,1.0,837.489,636.249,0.9980000257492065,859.584,667.245,0.9990000128746033,489.646,304.457,0.9850000143051147,552.538,422.798,0.984000027179718,606.368,553.208,0.9919999837875366,493.722,41.964,0.9900000095367432,533.886,104.051,0.9819999933242798,560.459,190.684,0.9980000257492065
60,,,,,,,818.463,605.509,1.0,837.498,636.498,0.9990000128746033,859.704,667.329,0.9990000128746033,489.754,304.396,0.9850000143051147,552.538,422.798,0.9919999837875366,605.943,553.346,0.9919999837875366,493.605,41.943,0.9909999966621399,535.608,103.868,0.9850000143051147,560.437,190.709,0.9980000257492065
61,,,,,,,818.463,605.665,1.0,837.498,636.681,0.9990000128746033,859.704,667.245,0.9990000128746033,489.754,304.372,0.984000027179718,552.538,422.971,0.9919999837875366,605.943,553.537,0.9900000095367432,493.722,41.964,0.9900000095367432,535.608,103.868,0.9860000014305115,560.459,190.845,0.9980000257492065
62,,,,,,,818.576,605.665,1.0,837.498,636.689,0.9980000257492065,860.345,667.019,0.9990000128746033,489.754,304.372,0.9850000143051147,552.538,422.971,0.9950000047683716,605.943,553.537,0.9869999885559082,493.737,41.983,0.9909999966621399,535.608,103.868,0.9860000014305115,560.459,190.845,0.9980000257492065
63,904.327,335.156,1.0,890.12,380.608,0.9990000128746033,818.576,605.992,1.0,836.84,636.701,0.9980000257492065,860.444,666.927,0.9990000128746033,489.612,304.372,0.984000027179718,556.634,425.712,0.9909999966621399,606.455,553.537,0.9890000224113464,493.834,42.054,0.9890000224113464,535.585,103.88,0.9860000014305115,560.465,190.845,0.9980000257492065
64,903.553,334.957,1.0,887.329,379.87,0.9990000128746033,817.981,607.262,1.0,836.84,636.849,0.9980000257492065,860.61,666.777,0.9990000128746033,489.612,304.396,0.9829999804496765,556.634,426.08,0.9900000095367432,606.69,553.537,0.9890000224113464,493.834,42.054,0.9900000095367432,535.555,103.881,0.9860000014305115,560.516,190.465,0.9980000257492065
65,903.518,334.955,1.0,887.267,379.818,0.9990000128746033,818.37,607.262,1.0,836.627,637.093,0.9980000257492065,860.61,666.722,0.9990000128746033,489.29,301.329,0.9850000143051147,556.634,426.142,0.9909999966621399,606.748,553.433,0.9879999756813049,493.834,42.08,0.9890000224113464,535.455,103.901,0.9850000143051147,560.556,190.4,0.9980000257492065
66,903.376,334.955,1.0,887.329,379.87,0.9990000128746033,818.37,607.262,1.0,836.78,637.093,0.9980000257492065,860.61,666.613,0.9990000128746033,489.605,304.317,0.9829999804496765,556.207,426.566,0.9900000095367432,606.748,553.349,0.9879999756813049,493.834,42.088,0.9890000224113464,535.39,103.937,0.984000027179718,560.582,190.348,0.9980000257492065
67,,,,891.233,381.054,,818.152,606.03,1.0,836.78,637.093,0.9980000257492065,860.286,666.613,0.9990000128746033,489.29,301.387,0.984000027179718,556.207,426.566,0.9860000014305115,606.748,553.262,0.9879999756813049,493.763,42.054,0.9879999756813049,535.342,103.993,0.9850000143051147,560.716,190.348,0.9980000257492065
68,901.581,334.94,1.0,891.845,381.468,0.9990000128746033,818.37,606.012,1.0,836.66,637.048,0.9980000257492065,860.201,666.613,0.9990000128746033,489.605,304.297,0.984000027179718,556.207,426.566,0.9879999756813049,606.748,553.229,0.9900000095367432,493.762,42.074,0.9900000095367432,535.293,103.994,0.984000027179718,560.848,190.348,0.9980000257492065
69,901.417,334.727,1.0,891.845,381.236,0.9990000128746033,818.39,606.012,1.0,836.66,637.048,0.9980000257492065,860.201,666.613,0.9990000128746033,489.605,304.13,0.9860000014305115,556.295,426.362,0.9909999966621399,606.653,553.181,0.9900000095367432,493.762,42.074,0.9879999756813049,535.293,103.994,0.984000027179718,560.857,190.382,0.9980000257492065
70,901.206,334.727,1.0,891.845,381.059,0.9990000128746033,818.39,606.03,1.0,836.78,636.876,0.9990000128746033,860.119,666.561,0.9990000128746033,489.743,304.217,0.9850000143051147,556.295,426.212,0.9890000224113464,606.57,552.451,0.9890000224113464,493.713,41.996,0.9879999756813049,534.045,103.993,0.9819999933242798,560.857,190.406,0.996999979019165
71,901.202,334.727,1.0,891.845,381.059,0.9990000128746033,818.354,606.03,1.0,836.96,636.83,0.9980000257492065,860.119,666.54,0.9990000128746033,489.817,304.217,0.9850000143051147,556.295,426.127,0.9879999756813049,606.57,552.426,0.9890000224113464,492.369,39.059,0.9890000224113464,533.789,103.933,0.9829999804496765,560.854,190.425,0.9980000257492065
72,901.062,334.727,1.0,891.937,381.236,0.9990000128746033,818.532,605.89,1.0,837.022,636.876,0.9980000257492065,860.155,666.349,0.9990000128746033,489.817,304.281,0.9850000143051147,555.964,426.059,0.9850000143051147,606.57,552.395,0.9890000224113464,492.366,38.987,0.9890000224113464,533.679,103.828,0.9829999804496765,560.857,190.586,0.9980000257492065
73,900.78,334.816,1.0,891.937,381.329,0.9990000128746033,818.355,605.971,1.0,837.112,637.096,0.9980000257492065,860.161,666.349,0.9990000128746033,489.838,304.238,0.984000027179718,555.964,426.127,0.9929999709129333,606.57,552.303,0.9900000095367432,492.365,38.983,0.9890000224113464,533.668,103.828,0.984000027179718,560.927,190.589,0.9980000257492065
74,900.389,334.953,1.0,891.761,381.413,0.9990000128746033,818.354,605.89,1.0,837.112,637.096,0.9990000128746033,860.161,666.349,0.9990000128746033,489.897,304.281,0.984000027179718,554.368,422.786,0.9909999966621399,606.645,552.303,0.9900000095367432,492.365,38.983,0.9890000224113464,533.64,103.828,0.984000027179718,560.854,190.589,0.9980000257492065
75,900.265,334.953,1.0,891.748,381.537,0.9990000128746033,818.354,605.89,1.0,837.279,637.381,0.9990000128746033,860.181,666.761,0.9990000128746033,489.838,304.281,0.984000027179718,553.224,422.282,0.9850000143051147,606.645,552.303,0.9900000095367432,492.366,38.983,0.9890000224113464,533.591,103.831,0.9850000143051147,560.854,190.589,0.9980000257492065
76,900.259,334.88,1.0,891.761,381.613,0.9990000128746033,817.823,605.89,1.0,837.279,637.381,0.9990000128746033,860.181,666.814,0.9990000128746033,489.677,304.238,0.9829999804496765,553.725,421.132,0.9940000176429749,606.546,552.303,0.9890000224113464,493.744,41.987,0.9879999756813049,533.528,103.831,0.9850000143051147,560.836,190.576,0.9980000257492065
77,900.06,334.88,1.0,891.761,381.683,0.9990000128746033,817.823,605.971,1.0,837.404,637.44,0.9980000257492065,860.594,666.814,0.9990000128746033,489.84,304.238,0.9850000143051147,553.725,421.132,0.9940000176429749,606.546,552.228,0.9900000095367432,493.744,41.987,0.9890000224113464,533.508,103.831,0.9860000014305115,560.788,190.464,0.9980000257492065
78,899.936,334.392,1.0,891.658,381.683,0.9990000128746033,817.823,605.859,1.0,837.404,637.44,0.9980000257492065,860.863,666.814,0.9990000128746033,489.515,301.264,0.9850000143051147,553.224,421.132,0.9950000047683716,606.93,552.138,0.9909999966621399,493.747,41.99,0.9890000224113464,533.471,103.807,0.9890000224113464,560.733,190.464,0.996999979019165
79,899.649,334.359,1.0,891.658,381.683,0.9990000128746033,819.158,605.748,1.0,838.374,637.401,0.9980000257492065,860.861,666.844,0.9990000128746033,489.346,301.264,0.984000027179718,553.725,421.4,0.9890000224113464,607.281,552.093,0.9900000095367432,493.757,42.007,0.9900000095367432,533.466,103.665,0.9869999885559082,560.712,190.464,0.996999979019165
80,,,,,,,819.183,605.748,1.0,839.074,637.36,0.9990000128746033,860.861,666.844,0.9990000128746033,489.288,301.264,0.9860000014305115,553.97,421.4,0.9940000176429749,607.281,552.074,0.9890000224113464,493.757,42.007,0.9900000095367432,533.436,103.593,0.9869999885559082,560.712,190.817,0.996999979019165
81,,,,,,,819.183,605.765,1.0,839.389,637.193,0.9990000128746033,860.861,666.844,0.9990000128746033,489.236,301.264,0.9869999885559082,554.249,422.745,0.9900000095367432,607.281,551.599,0.9900000095367432,493.732,41.959,0.9909999966621399,533.371,103.548,0.9869999885559082,560.706,190.818,0.9980000257492065
82,,,,,,,819.183,605.765,1.0,839.389,637.048,0.9990000128746033,860.861,667.099,0.9990000128746033,489.236,301.215,0.984000027179718,554.249,422.626,0.9940000176429749,606.804,551.599,0.9909999966621399,493.76,41.938,0.9900000095367432,533.216,103.374,0.9879999756813049,560.706,190.825,0.9980000257492065
83,,,,,,,818.89,605.807,1.0,839.074,637.001,0.9990000128746033,860.761,667.243,0.9990000128746033,489.236,301.159,0.9850000143051147,554.249,422.626,0.9909999966621399,606.693,551.576,0.9909999966621399,493.76,41.938,0.9900000095367432,533.126,103.363,0.9890000224113464,560.712,190.927,0.9980000257492065
84,,,,,,,818.541,605.807,1.0,838.981,637.001,0.9990000128746033,860.681,667.259,0.9990000128746033,489.253,301.139,0.984000027179718,554.249,422.626,0.9909999966621399,606.693,551.576,0.9900000095367432,493.786,41.92,0.9900000095367432,533.126,103.363,0.9890000224113464,560.479,190.997,0.9980000257492065
85,,,,,,,818.521,605.807,1.0,838.107,636.85,0.9990000128746033,860.219,667.259,0.9990000128746033,489.314,301.109,0.9850000143051147,554.347,422.745,0.9900000095367432,606.678,551.576,0.9909999966621399,493.786,41.92,0.9900000095367432,533.121,103.374,0.9879999756813049,560.319,191.008,0.996999979019165
86,,,,,,,818.064,605.807,1.0,837.21,636.814,0.9990000128746033,859.999,667.243,0.9990000128746033,489.314,301.109,0.9850000143051147,556.102,426.334,0.9850000143051147,606.736,551.457,0.9909999966621399,493.786,41.938,0.9900000095367432,533.121,103.363,0.9879999756813049,559.461,192.242,0.9990000128746033
87,,,,,,,818.064,605.725,1.0,837.21,636.797,0.9990000128746033,859.99,667.0,1.0,489.331,301.109,0.9860000014305115,556.102,426.445,0.9860000014305115,606.736,551.457,0.9919999837875366,493.829,41.887,0.9900000095367432,533.14,103.423,0.9879999756813049,559.461,192.242,0.9990000128746033
88,,,,,,,818.123,605.618,1.0,837.856,636.748,0.9990000128746033,859.952,666.86,1.0,489.366,301.109,0.9850000143051147,556.102,426.445,0.9879999756813049,606.747,551.456,0.9919999837875366,493.778,41.877,0.9900000095367432,533.235,103.423,0.9869999885559082,559.373,192.242,0.9990000128746033
89,,,,,,,818.123,605.614,1.0,837.267,636.731,0.9990000128746033,859.952,666.791,1.0,489.371,301.086,0.9850000143051147,555.994,426.445,0.9850000143051147,606.764,551.457,0.9909999966621399,493.778,41.874,0.9909999966621399,533.235,103.37,0.9879999756813049,559.461,192.084,0.9990000128746033
90,,,,,,,818.223,605.614,1.0,837.267,636.589,0.9990000128746033,859.952,666.453,1.0,489.447,301.086,0.9860000014305115,553.593,425.271,0.9879999756813049,606.764,551.496,0.9909999966621399,493.82,41.866,0.9909999966621399,533.235,103.258,0.9869999885559082,559.461,191.982,0.9990000128746033
91,,,,,,,818.404,605.614,1.0,837.267,636.559,0.9990000128746033,859.952,666.453,1.0,489.54,301.086,0.984000027179718,553.593,425.271,0.9950000047683716,606.747,551.496,0.9919999837875366,493.82,41.811,0.9909999966621399,532.895,103.168,0.9879999756813049,559.552,191.896,0.996999979019165
92,,,,,,,818.64,605.723,1.0,837.267,636.559,0.9990000128746033,860.016,666.453,1.0,489.6,304.291,0.9829999804496765,551.978,422.493,0.9850000143051147,606.703,551.496,0.9940000176429749,493.788,41.811,0.9909999966621399,532.895,103.113,0.9879999756813049,560.48,190.514,0.9990000128746033
93,,,,,,,818.555,605.767,1.0,837.261,636.589,0.9990000128746033,860.016,666.505,1.0,489.752,304.533,0.984000027179718,551.978,422.493,0.9829999804496765,606.703,552.045,0.9929999709129333,493.82,41.823,0.9909999966621399,532.895,103.113,0.9879999756813049,560.564,190.359,0.996999979019165
94,,,,,,,818.555,605.802,1.0,837.261,636.63,0.9980000257492065,859.907,666.623,0.9990000128746033,489.777,304.534,0.9829999804496765,551.297,422.493,0.9950000047683716,606.703,552.579,0.9919999837875366,493.859,41.866,0.9909999966621399,532.901,103.168,0.9879999756813049,560.48,190.514,0.9980000257492065
95,966.221,338.473,1.0,961.339,388.104,0.9990000128746033,818.555,605.92,1.0,837.261,636.63,0.9980000257492065,859.894,666.623,1.0,489.777,304.534,0.9829999804496765,550.326,425.47,0.9860000014305115,606.869,553.167,0.9909999966621399,493.898,41.911,0.9909999966621399,532.989,103.352,0.9860000014305115,560.564,190.275,0.9980000257492065
96,966.205,338.065,1.0,961.339,388.104,0.9990000128746033,818.456,605.92,1.0,837.261,636.63,0.9980000257492065,859.846,666.672,1.0,489.778,304.534,0.9829999804496765,550.326,421.92,0.9919999837875366,606.869,553.224,0.9900000095367432,493.91,41.911,0.9909999966621399,533.281,103.564,0.9869999885559082,560.564,190.275,0.9990000128746033
97,966.205,338.035,1.0,961.259,387.978,0.9990000128746033,818.184,605.923,1.0,837.261,636.583,0.9980000257492065,859.846,666.623,1.0,489.821,304.524,0.9829999804496765,551.297,425.47,0.9869999885559082,606.869,553.224,0.9909999966621399,493.91,41.925,0.9900000095367432,533.392,103.564,0.9850000143051147,560.584,190.496,0.9980000257492065
98,966.221,337.847,1.0,961.13,388.055,0.9990000128746033,818.032,605.923,1.0,837.272,636.583,0.9980000257492065,859.907,666.589,0.9990000128746033,490.046,304.358,0.9819999933242798,553.403,421.908,0.9940000176429749,606.83,553.224,0.9900000095367432,493.91,41.925,0.9909999966621399,533.392,103.564,0.9850000143051147,560.625,190.533,0.9980000257492065
99,966.955,337.847,1.0,960.979,388.104,0.9990000128746033,817.706,605.923,1.0,837.438,636.583,0.9990000128746033,861.168,666.169,1.0,490.236,304.33,0.9850000143051147,553.403,421.67,0.9850000143051147,606.771,553.179,0.9900000095367432,493.889,41.925,0.9909999966621399,533.404,103.564,0.9850000143051147,560.625,190.533,0.9980000257492065
100,967.018,337.776,1.0,960.943,388.115,0.9990000128746033,817.706,605.923,1.0,837.882,636.653,0.9990000128746033,861.196,666.102,0.9990000128746033,490.046,304.358,0.984000027179718,553.403,421.67,0.9940000176429749,606.641,552.999,0.9909999966621399,493.79,41.857,0.9909999966621399,533.404,103.564,0.9860000014305115,560.625,190.575,0.996999979019165
101,967.018,337.776,1.0,960.92,388.115,0.9990000128746033,817.747,605.985,1.0,838.444,636.653,0.9990000128746033,861.664,666.102,0.9990000128746033,489.881,304.465,0.9829999804496765,553.444,422.511,0.9940000176429749,606.435,552.098,0.9890000224113464,493.787,41.849,0.9909999966621399,533.367,103.562,0.9850000143051147,560.625,190.582,0.9980000257492065
102,967.018,337.906,1.0,960.779,388.228,0.9990000128746033,817.706,606.08,1.0,838.922,636.653,0.9990000128746033,861.706,666.102,1.0,490.046,304.338,0.9850000143051147,553.172,421.67,0.9940000176429749,606.36,551.926,0.9900000095367432,493.722,41.811,0.9900000095367432,533.36,103.562,0.9850000143051147,560.625,190.663,0.996999979019165
103,966.897,337.906,1.0,960.637,388.228,0.9990000128746033,817.706,606.08,1.0,838.922,636.695,0.9980000257492065,862.112,666.102,1.0,489.928,304.465,0.984000027179718,552.413,421.963,0.9860000014305115,606.209,551.911,0.9900000095367432,493.721,41.803,0.9909999966621399,533.278,103.537,0.9860000014305115,560.592,190.67,0.996999979019165
104,966.76,337.776,1.0,960.551,388.228,0.9990000128746033,817.747,606.014,1.0,838.922,636.695,0.9980000257492065,864.265,666.292,1.0,489.928,304.465,0.984000027179718,551.229,422.147,0.9940000176429749,606.209,551.886,0.9909999966621399,493.702,41.803,0.9909999966621399,533.278,103.562,0.9860000014305115,560.653,190.67,0.996999979019165
105,966.473,337.247,1.0,960.472,388.068,0.9990000128746033,817.747,606.014,1.0,837.933,636.695,0.9980000257492065,864.885,666.329,0.9990000128746033,489.979,304.441,0.9829999804496765,551.568,422.147,0.9940000176429749,606.206,551.619,0.9909999966621399,493.721,41.811,0.9909999966621399,533.278,103.562,0.9860000014305115,560.592,190.67,0.996999979019165
106,966.112,337.247,1.0,960.472,387.966,0.9990000128746033,817.798,606.014,1.0,837.8,636.963,0.9980000257492065,864.265,666.329,1.0,489.979,304.37,0.9829999804496765,551.568,422.147,0.9940000176429749,606.206,551.886,0.9890000224113464,493.722,41.831,0.9909999966621399,533.28,103.633,0.9860000014305115,560.562,190.681,0.996999979019165
107,966.11,337.118,1.0,960.472,387.966,0.9990000128746033,818.085,606.014,1.0,837.345,637.371,0.9980000257492065,862.112,666.292,1.0,489.928,304.37,0.984000027179718,551.568,422.188,0.9929999709129333,606.254,551.886,0.9900000095367432,493.807,41.861,0.9919999837875366,533.28,103.633,0.9860000014305115,559.405,191.464,0.9990000128746033
108,965.849,337.118,1.0,960.472,387.942,0.9990000128746033,818.298,605.928,1.0,837.345,637.371,0.9980000257492065,861.755,666.292,0.9990000128746033,489.261,301.111,0.9850000143051147,551.912,422.418,0.9919999837875366,606.365,552.412,0.9869999885559082,493.807,41.861,0.9900000095367432,533.28,103.633,0.9860000014305115,559.405,191.464,0.9990000128746033
109,964.634,337.118,1.0,960.338,387.942,0.9990000128746033,818.085,605.83,1.0,837.345,637.371,0.9980000257492065,861.427,666.293,0.9990000128746033,489.261,301.111,0.9850000143051147,553.873,422.705,0.984000027179718,606.254,552.412,0.9929999709129333,493.937,41.884,0.9909999966621399,533.28,103.662,0.9869999885559082,559.405,191.464,0.9990000128746033
110,,,,,,,818.232,605.662,1.0,837.345,637.047,0.9990000128746033,860.811,666.237,1.0,489.261,301.111,0.9850000143051147,553.873,422.705,0.9869999885559082,606.365,552.412,0.9909999966621399,493.84,41.861,0.9890000224113464,533.28,103.684,0.9869999885559082,560.847,189.96,0.9980000257492065
111,,,,,,,818.397,605.618,1.0,837.434,636.834,0.9990000128746033,860.811,666.237,0.9990000128746033,489.382,301.172,0.9850000143051147,554.089,422.705,0.9869999885559082,606.254,551.535,0.9909999966621399,493.84,41.859,0.9909999966621399,533.401,103.89,0.9850000143051147,560.847,189.899,0.9980000257492065
112,,,,,,,818.397,605.575,1.0,837.642,636.834,0.9990000128746033,860.811,666.237,0.9990000128746033,489.983,304.384,0.984000027179718,554.089,422.705,0.9860000014305115,606.239,551.385,0.9909999966621399,493.84,41.859,0.9909999966621399,533.401,103.89,0.9860000014305115,560.847,189.888,0.9980000257492065
113,,,,,,,818.325,605.575,1.0,837.953,636.803,0.9990000128746033,860.811,666.279,0.9990000128746033,490.199,304.384,0.9850000143051147,554.036,422.705,0.9879999756813049,605.687,551.131,0.9919999837875366,493.84,41.917,0.9890000224113464,533.458,103.928,0.9850000143051147,560.832,189.863,0.9980000257492065
