scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000
individuals,ind1,ind1,ind1,ind1,ind1,ind1,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single,single
bodyparts,head,head,head,tail,tail,tail,cup_h,cup_h,cup_h,cup_m,cup_m,cup_m,cup_t,cup_t,cup_t,pitcher_h,pitcher_h,pitcher_h,pitcher_m,pitcher_m,pitcher_m,pitcher_t,pitcher_t,pitcher_t,tap_h,tap_h,tap_h,tap_m,tap_m,tap_m,tap_t,tap_t,tap_t
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
462,1282.693,606.183,1.0,1255.702,649.146,0.9980000257492065,643.851,604.539,1.0,666.051,636.05,1.0,680.849,670.277,0.9990000128746033,293.061,300.103,0.9869999885559082,363.139,420.573,0.9950000047683716,434.36,554.199,0.9940000176429749,261.678,38.388,0.9940000176429749,301.537,99.536,0.9789999723434448,341.311,192.478,0.9990000128746033
463,1282.954,605.835,1.0,1255.702,648.963,0.9980000257492065,643.85,604.206,1.0,666.341,636.05,1.0,680.953,670.318,0.9990000128746033,293.319,300.024,0.9860000014305115,362.863,420.573,0.9929999709129333,434.361,554.199,0.9940000176429749,261.726,38.388,0.9940000176429749,301.605,99.458,0.9800000190734863,341.283,192.472,0.9990000128746033
464,1282.954,605.648,1.0,1255.702,648.963,0.9980000257492065,643.434,604.152,1.0,666.341,636.055,1.0,681.121,670.665,0.9990000128746033,293.384,299.996,0.9869999885559082,362.863,420.573,0.9919999837875366,434.361,554.126,0.9909999966621399,261.994,38.342,0.9940000176429749,301.669,99.458,0.9800000190734863,341.269,192.456,0.9990000128746033
465,1283.063,605.648,1.0,1255.655,649.039,0.9980000257492065,643.018,604.152,1.0,666.516,636.131,1.0,681.467,670.665,0.9990000128746033,293.384,299.993,0.9860000014305115,363.014,420.6,0.9909999966621399,435.577,554.126,0.9929999709129333,261.994,38.307,0.9950000047683716,301.669,99.409,0.9800000190734863,341.269,192.456,0.9990000128746033
466,1283.08,605.648,1.0,1255.429,649.017,0.9980000257492065,642.275,604.206,1.0,666.516,636.131,1.0,681.467,670.665,0.9990000128746033,293.384,299.906,0.9869999885559082,363.014,420.614,0.9950000047683716,435.68,554.126,0.9929999709129333,261.726,38.293,0.9950000047683716,301.65,99.409,0.9800000190734863,341.269,192.456,0.9990000128746033
467,1283.136,605.814,1.0,1255.221,649.017,0.9980000257492065,642.173,604.285,1.0,666.407,636.545,1.0,681.467,670.618,1.0,293.062,299.906,0.9869999885559082,363.014,420.614,0.9909999966621399,435.577,553.903,0.9940000176429749,261.721,38.281,0.9940000176429749,301.644,99.431,0.9800000190734863,341.269,192.456,0.9990000128746033
468,1283.136,605.814,1.0,1255.221,649.017,0.9980000257492065,641.963,604.328,1.0,666.068,636.624,1.0,681.467,670.55,1.0,293.047,299.815,0.9869999885559082,363.027,420.49,0.9919999837875366,434.506,553.9,0.9950000047683716,261.648,38.281,0.9940000176429749,301.65,99.485,0.9800000190734863,341.265,192.485,0.9990000128746033
469,1283.136,605.814,1.0,1255.219,649.017,0.9980000257492065,641.83,604.467,1.0,666.182,636.624,1.0,681.394,670.354,1.0,292.871,299.813,0.9869999885559082,363.027,420.614,0.9929999709129333,434.638,553.9,0.9929999709129333,261.62,38.272,0.9940000176429749,301.644,99.431,0.9789999723434448,341.254,192.485,0.9990000128746033
470,1282.852,605.406,1.0,1255.213,648.937,0.9980000257492065,641.559,604.467,1.0,666.004,636.644,1.0,681.165,670.285,0.9990000128746033,292.871,299.815,0.9869999885559082,363.103,420.852,0.9929999709129333,434.506,553.903,0.9909999966621399,261.62,38.203,0.9950000047683716,301.615,99.431,0.9789999723434448,341.254,192.485,0.9990000128746033
471,1282.824,605.324,1.0,1255.199,648.93,0.9980000257492065,641.559,604.72,1.0,666.004,636.727,1.0,681.018,670.249,0.9990000128746033,292.871,300.022,0.9869999885559082,363.187,420.853,0.9900000095367432,434.282,553.903,0.9940000176429749,261.62,38.203,0.9950000047683716,301.615,99.361,0.9789999723434448,341.262,192.485,0.9990000128746033
472,1282.704,605.324,1.0,1255.199,648.88,0.9980000257492065,641.559,604.72,1.0,665.957,636.727,1.0,681.007,670.116,0.9990000128746033,293.462,300.087,0.9869999885559082,363.103,421.027,0.9919999837875366,433.6,554.077,0.9940000176429749,261.611,38.192,0.9940000176429749,301.64,99.295,0.9789999723434448,341.262,192.488,0.9990000128746033
473,1282.704,605.345,1.0,1255.199,648.88,0.9980000257492065,642.731,607.659,1.0,665.842,636.807,1.0,681.018,670.116,0.9990000128746033,293.502,300.087,0.9869999885559082,363.05,421.4,0.9919999837875366,433.6,554.134,0.9929999709129333,261.593,37.951,0.9940000176429749,301.64,99.295,0.9800000190734863,341.262,192.537,0.9990000128746033
474,1282.704,605.345,1.0,1255.146,648.88,0.9980000257492065,642.744,604.946,1.0,665.496,636.807,1.0,681.083,670.116,0.9990000128746033,293.713,300.088,0.9869999885559082,363.063,421.4,0.9900000095367432,433.193,554.145,0.9900000095367432,261.593,37.943,0.9959999918937683,301.662,99.295,0.9800000190734863,341.276,192.55,0.9990000128746033
475,1282.526,605.345,1.0,1255.332,648.86,0.9980000257492065,642.853,604.766,1.0,665.422,636.988,1.0,681.083,670.148,0.9990000128746033,293.713,300.089,0.9869999885559082,363.05,421.4,0.9900000095367432,433.193,554.134,0.9879999756813049,261.594,37.943,0.9950000047683716,301.8,99.682,0.9800000190734863,341.36,192.604,0.9990000128746033
476,1282.391,605.345,1.0,1255.332,648.855,0.9980000257492065,643.571,604.766,1.0,665.053,637.085,1.0,681.458,670.398,0.9990000128746033,293.713,300.089,0.9869999885559082,362.95,421.4,0.9909999966621399,433.111,554.134,0.9909999966621399,261.579,37.943,0.9950000047683716,301.823,99.723,0.9810000061988831,341.536,192.679,0.9990000128746033
477,1280.396,603.187,0.9990000128746033,1254.833,647.55,0.9980000257492065,643.571,604.946,1.0,665.052,637.185,1.0,681.52,670.398,0.9990000128746033,293.774,300.089,0.9869999885559082,362.776,421.341,0.9909999966621399,433.009,554.134,0.9919999837875366,261.338,38.184,0.9940000176429749,301.823,99.795,0.9800000190734863,341.547,192.722,0.9990000128746033
478,,,,,,,643.571,604.876,1.0,665.02,637.302,1.0,681.52,670.398,0.9990000128746033,293.698,300.103,0.9869999885559082,362.68,421.317,0.9900000095367432,433.002,554.0,0.9860000014305115,261.489,38.306,0.9940000176429749,301.823,99.892,0.9789999723434448,341.547,192.722,0.9990000128746033
479,,,,,,,643.48,604.822,1.0,665.02,637.151,1.0,681.458,669.994,0.9980000257492065,293.519,300.089,0.9860000014305115,362.68,421.029,0.9879999756813049,432.087,553.494,0.9909999966621399,261.489,38.309,0.9950000047683716,301.811,99.892,0.9810000061988831,341.536,192.735,0.9990000128746033
480,,,,,,,643.445,604.822,1.0,664.948,637.532,1.0,681.391,669.931,0.9990000128746033,293.112,300.06,0.9869999885559082,362.614,421.029,0.9900000095367432,432.087,553.494,0.9909999966621399,261.485,38.309,0.9950000047683716,301.762,99.854,0.9800000190734863,341.436,192.735,0.9990000128746033
481,,,,,,,643.445,604.876,1.0,664.948,637.563,1.0,681.34,669.858,0.9990000128746033,292.583,300.031,0.9869999885559082,362.567,420.965,0.9900000095367432,432.087,553.494,0.9890000224113464,261.485,38.306,0.9950000047683716,301.762,99.848,0.9810000061988831,341.428,192.681,0.9990000128746033
482,,,,,,,643.445,604.876,1.0,664.763,637.563,1.0,678.688,669.199,0.9990000128746033,292.545,300.031,0.9869999885559082,362.614,420.642,0.9940000176429749,432.087,553.494,0.9900000095367432,261.485,38.306,0.9950000047683716,301.811,99.854,0.9800000190734863,341.416,192.61,0.9990000128746033
483,,,,,,,644.801,604.9,1.0,663.825,637.593,1.0,678.4,669.317,0.9990000128746033,292.545,299.938,0.9869999885559082,361.479,419.512,0.9940000176429749,432.187,553.499,0.984000027179718,261.429,38.408,0.9950000047683716,301.817,99.848,0.9800000190734863,341.232,192.562,0.9990000128746033
484,,,,,,,644.819,604.9,1.0,663.825,637.66,1.0,678.39,669.195,0.9990000128746033,292.545,299.909,0.9869999885559082,361.479,419.512,0.9919999837875366,432.187,553.499,0.9850000143051147,261.308,38.542,0.9950000047683716,301.817,99.749,0.9800000190734863,341.181,192.562,0.9990000128746033
485,,,,,,,644.989,604.9,1.0,663.694,637.665,1.0,678.39,669.195,0.9990000128746033,292.545,299.906,0.9869999885559082,362.731,420.105,0.9940000176429749,432.078,553.421,0.9850000143051147,261.295,38.542,0.9950000047683716,301.817,99.832,0.9800000190734863,341.162,192.562,0.9990000128746033
486,,,,,,,644.896,604.837,1.0,663.694,637.665,1.0,678.4,669.248,1.0,292.574,299.854,0.9869999885559082,362.731,420.105,0.9919999837875366,431.898,553.421,0.9869999885559082,261.295,38.542,0.9940000176429749,301.762,99.824,0.9789999723434448,341.162,192.531,0.9990000128746033
487,,,,,,,644.896,604.787,1.0,663.694,637.665,1.0,678.621,669.317,1.0,292.574,299.761,0.9869999885559082,361.226,418.44,0.9919999837875366,431.887,553.379,0.9869999885559082,261.241,38.241,0.9950000047683716,301.734,99.749,0.9789999723434448,341.193,192.531,0.9990000128746033
488,,,,,,,644.896,604.767,1.0,663.694,637.509,1.0,678.873,669.346,0.9990000128746033,292.574,299.711,0.9869999885559082,362.731,420.105,0.9950000047683716,431.887,553.35,0.9850000143051147,261.224,38.206,0.9950000047683716,301.734,99.719,0.9800000190734863,341.162,192.496,0.9990000128746033
489,1293.236,674.89,1.0,1262.869,705.12,0.9980000257492065,644.278,604.703,1.0,663.694,637.481,1.0,679.407,669.406,0.9990000128746033,292.574,299.709,0.9869999885559082,362.662,420.105,0.9950000047683716,431.898,553.35,0.9850000143051147,261.146,38.206,0.9950000047683716,301.728,99.719,0.9800000190734863,341.193,192.464,0.9990000128746033
490,1293.151,674.827,1.0,1262.869,705.12,0.9980000257492065,643.871,604.553,1.0,663.848,637.163,1.0,679.931,669.697,1.0,292.56,299.709,0.9869999885559082,360.867,420.233,0.9909999966621399,431.994,553.379,0.9879999756813049,261.077,38.221,0.9959999918937683,301.734,99.521,0.9800000190734863,341.195,192.408,0.9990000128746033
491,1293.151,674.827,1.0,1262.696,705.118,0.9980000257492065,642.532,604.336,1.0,664.081,636.628,1.0,679.931,669.697,0.9990000128746033,292.497,299.709,0.9869999885559082,360.833,420.274,0.9919999837875366,434.274,553.936,0.9779999852180481,261.044,38.221,0.9959999918937683,301.734,99.284,0.9789999723434448,341.208,192.38,0.9990000128746033
492,1293.236,674.827,1.0,1262.696,705.118,0.9980000257492065,642.532,604.222,1.0,664.159,636.304,1.0,679.407,669.406,0.9990000128746033,292.414,299.72,0.9869999885559082,360.442,420.639,0.9940000176429749,434.409,554.257,0.9909999966621399,260.705,38.221,0.9959999918937683,301.666,99.282,0.9800000190734863,341.195,192.38,0.9990000128746033
493,1293.252,674.833,1.0,1262.869,705.118,0.9980000257492065,642.318,604.222,1.0,664.159,636.299,1.0,679.075,669.262,1.0,292.414,299.73,0.9869999885559082,360.442,420.274,0.9940000176429749,434.409,554.257,0.9909999966621399,260.675,38.221,0.9959999918937683,301.634,99.282,0.9779999852180481,341.208,192.38,0.9990000128746033
494,1293.252,674.833,1.0,1263.075,705.175,0.9980000257492065,642.318,604.103,1.0,664.159,636.107,1.0,679.074,669.232,1.0,292.414,299.789,0.9869999885559082,360.442,420.798,0.9929999709129333,434.409,554.257,0.9860000014305115,260.565,38.221,0.9959999918937683,301.554,99.245,0.9779999852180481,341.208,192.38,0.9990000128746033
495,1293.252,674.833,1.0,1267.08,708.318,0.9990000128746033,642.706,604.103,1.0,664.164,636.102,1.0,678.971,669.213,1.0,293.026,299.798,0.9869999885559082,361.328,420.954,0.9929999709129333,434.063,554.036,0.9890000224113464,260.462,38.237,0.9959999918937683,301.5,99.199,0.9769999980926514,341.308,192.389,0.9990000128746033
496,1293.386,674.598,1.0,1267.08,708.318,0.9990000128746033,642.706,604.112,1.0,664.164,635.941,1.0,678.727,669.213,1.0,293.026,299.807,0.9869999885559082,361.328,421.245,0.9860000014305115,433.935,554.036,0.9869999885559082,260.462,38.237,0.9959999918937683,301.478,99.199,0.9769999980926514,341.309,192.389,0.9990000128746033
497,1293.363,674.598,1.0,1267.139,708.318,0.9990000128746033,641.687,604.132,1.0,663.919,635.941,1.0,678.624,669.178,1.0,293.026,299.839,0.9869999885559082,361.328,421.451,0.9890000224113464,433.935,554.036,0.9869999885559082,260.462,38.247,0.9959999918937683,301.475,99.198,0.9760000109672546,341.321,192.389,0.9990000128746033
498,1293.178,674.598,1.0,1267.188,708.318,0.9990000128746033,642.362,604.112,1.0,664.164,635.898,1.0,677.927,669.178,1.0,291.403,300.091,0.9869999885559082,362.429,421.451,0.9909999966621399,433.553,554.007,0.9900000095367432,260.628,38.247,0.9950000047683716,301.472,99.107,0.9769999980926514,341.321,192.387,0.9990000128746033
499,1293.257,674.598,1.0,1267.188,708.318,0.9990000128746033,641.535,604.112,1.0,664.164,635.88,1.0,677.927,669.178,1.0,291.335,300.167,0.9869999885559082,362.72,421.451,0.9909999966621399,433.553,554.007,0.9909999966621399,260.66,38.247,0.9950000047683716,301.419,99.078,0.9760000109672546,341.308,192.389,0.9990000128746033
500,1293.257,674.75,1.0,1268.231,709.34,1.0,641.535,603.007,1.0,664.551,635.88,0.9990000128746033,677.927,669.739,1.0,290.761,300.167,0.9869999885559082,364.395,421.245,0.9929999709129333,433.553,551.224,0.9860000014305115,260.901,37.702,0.9959999918937683,301.301,98.444,0.9750000238418579,340.676,192.402,0.9990000128746033
501,1293.02,675.367,1.0,1268.589,709.515,1.0,641.924,602.983,1.0,665.124,635.825,1.0,678.791,670.395,1.0,290.543,300.167,0.9879999756813049,364.395,420.875,0.9919999837875366,431.601,551.165,0.9879999756813049,260.761,37.608,0.9950000047683716,301.19,98.385,0.9769999980926514,340.676,192.41,0.9990000128746033
502,1293.02,675.505,1.0,1268.615,709.515,1.0,641.924,602.983,1.0,665.574,635.764,1.0,678.791,670.395,1.0,290.543,300.146,0.9879999756813049,364.474,420.875,0.996999979019165,431.486,551.015,0.9869999885559082,260.761,37.608,0.9950000047683716,301.109,98.26,0.9769999980926514,340.676,192.41,0.9990000128746033
503,1293.02,675.889,1.0,1268.694,709.515,1.0,641.924,603.007,1.0,665.574,635.825,1.0,678.982,670.447,0.9990000128746033,290.761,300.137,0.9869999885559082,364.474,420.875,0.9940000176429749,431.368,551.015,0.9879999756813049,260.901,37.608,0.9950000047683716,301.19,98.17,0.9769999980926514,340.811,192.41,0.9990000128746033
504,1292.891,675.889,1.0,1268.701,709.134,1.0,642.337,603.114,1.0,665.574,635.996,1.0,678.982,670.395,1.0,291.135,300.137,0.9890000224113464,364.668,420.875,0.9929999709129333,431.15,551.015,0.9860000014305115,261.002,37.671,0.9950000047683716,301.19,98.068,0.9739999771118164,340.83,192.323,0.9990000128746033
505,1293.02,676.029,1.0,1269.397,709.101,1.0,642.337,603.338,1.0,665.546,636.645,1.0,678.936,670.317,0.9990000128746033,291.308,300.137,0.9890000224113464,364.668,421.017,0.9940000176429749,431.15,554.037,0.9789999723434448,261.002,37.876,0.9950000047683716,301.334,97.951,0.9760000109672546,340.995,192.249,0.9990000128746033
506,1293.115,676.153,1.0,1269.397,708.956,1.0,642.248,603.392,1.0,664.935,636.674,1.0,678.918,670.317,1.0,291.407,300.095,0.9890000224113464,364.668,421.215,0.9929999709129333,431.05,554.082,0.9789999723434448,261.002,37.876,0.9950000047683716,301.334,97.929,0.9769999980926514,341.006,192.249,0.9990000128746033
507,1293.115,676.153,1.0,1269.397,708.787,1.0,642.44,603.498,1.0,664.88,636.675,1.0,678.936,670.319,1.0,291.407,300.074,0.9890000224113464,364.804,421.017,0.9929999709129333,431.05,554.082,0.9789999723434448,260.333,37.987,0.9959999918937683,301.386,97.929,0.9769999980926514,341.044,192.249,0.9990000128746033
508,1293.248,676.385,1.0,1269.263,708.23,1.0,642.509,603.87,1.0,664.699,636.675,1.0,678.918,670.317,1.0,291.672,299.925,0.9890000224113464,364.804,421.017,0.9929999709129333,431.193,554.082,0.9620000123977661,260.322,37.987,0.996999979019165,301.455,98.068,0.9769999980926514,341.046,192.335,0.9990000128746033
509,1293.287,676.385,1.0,1269.233,708.037,1.0,642.509,608.818,1.0,664.63,637.617,1.0,678.918,670.319,1.0,291.672,299.918,0.9890000224113464,366.288,421.215,0.996999979019165,431.193,553.691,0.9829999804496765,260.322,38.014,0.9959999918937683,301.455,98.176,0.9789999723434448,341.198,192.356,0.9990000128746033
510,1293.437,676.385,1.0,1269.112,707.88,1.0,642.818,608.88,1.0,663.555,637.774,1.0,678.347,670.346,1.0,291.407,299.918,0.9879999756813049,366.288,420.808,0.996999979019165,430.326,553.691,0.9789999723434448,260.07,38.173,0.9950000047683716,301.502,98.342,0.9800000190734863,341.198,192.358,0.9990000128746033
511,1293.287,676.093,1.0,1268.487,707.879,0.9990000128746033,642.818,608.917,1.0,662.972,638.012,1.0,678.347,670.439,1.0,291.848,299.869,0.9890000224113464,366.288,420.808,0.996999979019165,430.694,553.691,0.9819999933242798,260.07,38.228,0.9959999918937683,301.633,98.388,0.9800000190734863,341.205,192.373,0.9990000128746033
512,1293.287,675.966,1.0,1266.866,700.335,0.996999979019165,642.862,608.917,1.0,662.854,638.257,1.0,678.347,670.468,1.0,291.975,299.811,0.9890000224113464,364.86,421.182,0.9929999709129333,430.211,553.843,0.9789999723434448,260.07,38.328,0.9959999918937683,301.826,98.844,0.9810000061988831,341.198,192.358,0.9990000128746033
513,1292.573,675.319,1.0,1265.195,699.703,0.9980000257492065,643.005,608.917,1.0,662.592,638.257,1.0,678.352,670.49,1.0,291.975,299.693,0.9890000224113464,364.526,421.218,0.9929999709129333,430.211,553.942,0.9829999804496765,260.07,38.44,0.9959999918937683,301.835,99.013,0.9810000061988831,341.176,192.358,0.9990000128746033
514,,,,,,,643.241,604.344,1.0,662.592,638.257,1.0,679.183,671.185,1.0,291.984,299.676,0.9890000224113464,364.206,421.8,0.9929999709129333,430.268,554.009,0.9850000143051147,260.07,38.44,0.9959999918937683,301.835,99.135,0.9810000061988831,341.176,192.332,0.9990000128746033
515,,,,,,,643.956,604.282,1.0,662.592,638.119,1.0,679.183,672.268,0.9990000128746033,292.159,299.569,0.9890000224113464,364.145,421.8,0.9929999709129333,430.328,554.044,0.984000027179718,260.142,38.333,0.9959999918937683,301.826,99.135,0.9800000190734863,341.204,192.307,0.9990000128746033
516,,,,,,,644.521,604.234,1.0,663.079,637.87,1.0,679.286,672.268,0.9990000128746033,292.159,299.546,0.9890000224113464,364.011,421.8,0.9919999837875366,430.268,554.065,0.984000027179718,260.142,38.333,0.9959999918937683,301.689,99.135,0.9789999723434448,341.204,192.307,0.9990000128746033
517,,,,,,,645.047,604.218,1.0,663.403,637.87,1.0,679.286,672.268,0.9990000128746033,292.159,299.479,0.9890000224113464,363.998,421.307,0.9929999709129333,430.268,554.076,0.9810000061988831,260.142,38.252,0.9959999918937683,301.684,98.97,0.9789999723434448,341.296,192.314,0.9990000128746033
518,,,,,,,645.128,604.169,1.0,663.732,637.87,1.0,679.369,672.268,0.9990000128746033,292.159,299.479,0.9890000224113464,363.971,420.441,0.9929999709129333,430.328,554.065,0.9750000238418579,260.142,38.252,0.9959999918937683,301.684,98.907,0.9789999723434448,341.307,192.314,0.9990000128746033
519,,,,,,,645.283,604.218,1.0,663.403,637.87,1.0,679.369,672.377,0.9990000128746033,292.45,299.479,0.9879999756813049,363.794,420.39,0.9940000176429749,430.328,554.076,0.9789999723434448,260.142,38.252,0.9959999918937683,301.684,98.907,0.9789999723434448,341.315,192.318,0.9990000128746033
520,,,,,,,645.283,604.218,1.0,663.58,637.827,1.0,679.43,672.377,0.9990000128746033,292.429,300.014,0.9890000224113464,363.794,420.322,0.9940000176429749,430.35,554.091,0.9829999804496765,260.915,38.266,0.9950000047683716,301.752,98.907,0.9789999723434448,341.382,192.321,0.9990000128746033
521,1293.233,673.164,1.0,1266.121,701.085,0.9980000257492065,645.283,604.376,1.0,663.74,637.827,1.0,679.585,672.377,0.9990000128746033,292.45,300.014,0.9890000224113464,363.794,420.322,0.9940000176429749,430.401,554.076,0.9739999771118164,260.929,38.42,0.9950000047683716,301.859,99.012,0.9800000190734863,341.443,192.442,0.9990000128746033
522,1293.169,673.015,1.0,1265.53,700.775,0.9990000128746033,645.283,604.376,1.0,663.58,637.827,1.0,679.615,672.377,0.9990000128746033,292.629,300.014,0.9890000224113464,363.794,420.322,0.9940000176429749,430.505,553.968,0.9760000109672546,260.929,38.473,0.9950000047683716,301.859,99.012,0.9800000190734863,341.51,192.506,0.9990000128746033
523,1293.035,672.905,1.0,1263.546,700.25,0.9980000257492065,645.283,604.376,1.0,663.58,637.827,1.0,679.677,672.377,0.9990000128746033,292.45,300.012,0.9890000224113464,363.933,420.744,0.9940000176429749,430.414,553.968,0.9769999980926514,260.915,38.473,0.9950000047683716,301.859,99.012,0.9800000190734863,341.51,192.546,0.9990000128746033
524,,,,,,,645.25,604.28,1.0,663.74,637.827,1.0,680.3,672.752,1.0,292.429,299.896,0.9890000224113464,363.933,421.612,0.9929999709129333,430.401,553.946,0.9769999980926514,260.929,38.266,0.9950000047683716,301.76,98.979,0.9789999723434448,341.531,192.579,0.9990000128746033
525,,,,,,,645.25,604.16,1.0,663.823,637.632,1.0,680.358,672.752,1.0,292.246,299.896,0.9890000224113464,364.083,421.726,0.9940000176429749,430.401,553.905,0.9810000061988831,260.929,38.172,0.9950000047683716,301.691,98.821,0.9789999723434448,341.55,192.58,0.9990000128746033
526,,,,,,,645.079,604.086,1.0,663.823,637.569,1.0,680.449,672.752,1.0,292.246,299.937,0.9890000224113464,364.083,421.726,0.9929999709129333,430.261,553.946,0.9769999980926514,261.112,38.172,0.9959999918937683,301.691,98.775,0.9789999723434448,341.531,192.615,0.9990000128746033
527,1282.075,669.461,1.0,1284.384,717.112,1.0,645.079,604.046,1.0,664.015,637.525,1.0,680.449,672.752,1.0,292.246,299.911,0.9890000224113464,363.895,421.882,0.9909999966621399,430.187,553.782,0.9819999933242798,261.112,38.105,0.9959999918937683,301.64,98.775,0.9789999723434448,341.493,192.615,0.9990000128746033
528,,,,,,,644.916,604.003,1.0,664.29,637.419,1.0,680.525,672.899,1.0,292.573,299.937,0.9890000224113464,363.722,422.056,0.9929999709129333,430.187,553.862,0.9750000238418579,261.17,38.095,0.9959999918937683,301.633,98.775,0.9789999723434448,341.427,192.616,0.9990000128746033
